experimento,algoritmo,implementacion,familia,n,d,k,semilla,repeticion,ms,costo,nodos,poda_fact,poda_opt
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,0,7,0.002416,0.9018301836,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,0,8,0.001958,0.9018301836,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,0,9,0.002125,0.9018301836,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,0,10,0.002209,0.9018301836,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,1,1,0.002833,1.265981129,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,1,2,0.002625,1.265981129,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,1,3,0.002209,1.265981129,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,1,4,0.002125,1.265981129,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,1,5,0.002292,1.265981129,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,1,6,0.002,1.265981129,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,1,7,0.002125,1.265981129,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,1,8,0.002125,1.265981129,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,1,9,0.001917,1.265981129,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,1,10,0.002125,1.265981129,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,2,1,0.002125,1.341254469,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,2,2,0.002333,1.341254469,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,2,3,0.002041,1.341254469,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,2,4,0.002083,1.341254469,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,2,5,0.002083,1.341254469,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,2,6,0.001958,1.341254469,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,2,7,0.002166,1.341254469,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,2,8,0.001916,1.341254469,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,2,9,0.001959,1.341254469,,,
e7_cpp_vs_python,pd,cpp,aleatoria,10,12,5,2,10,0.002041,1.341254469,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,0,1,0.06175,0.9018301836,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,0,2,0.062209,0.9018301836,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,0,3,0.0625,0.9018301836,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,0,4,0.063416,0.9018301836,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,0,5,0.081375,0.9018301836,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,0,6,0.062959,0.9018301836,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,0,7,0.06175,0.9018301836,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,0,8,0.0615,0.9018301836,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,0,9,0.0625,0.9018301836,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,0,10,0.062333,0.9018301836,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,1,1,0.062667,1.265981129,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,1,2,0.063625,1.265981129,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,1,3,0.063292,1.265981129,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,1,4,0.062584,1.265981129,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,1,5,0.062125,1.265981129,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,1,6,0.064041,1.265981129,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,1,7,0.061792,1.265981129,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,1,8,0.060833,1.265981129,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,1,9,0.062084,1.265981129,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,1,10,0.061083,1.265981129,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,2,1,0.063834,1.341254469,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,2,2,0.062875,1.341254469,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,2,3,0.062458,1.341254469,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,2,4,0.065083,1.341254469,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,2,5,0.063458,1.341254469,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,2,6,0.064167,1.341254469,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,2,7,0.061417,1.341254469,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,2,8,0.062459,1.341254469,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,2,9,0.063292,1.341254469,,,
e7_cpp_vs_python,pd,py,aleatoria,10,12,5,2,10,0.069917,1.341254469,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,0,1,0.094708,0.9178608337,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,0,2,0.094917,0.9178608337,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,0,3,0.119667,0.9178608337,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,0,4,0.099542,0.9178608337,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,0,5,0.096458,0.9178608337,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,0,6,0.098209,0.9178608337,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,0,7,0.095,0.9178608337,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,0,8,0.098458,0.9178608337,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,0,9,0.095667,0.9178608337,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,0,10,0.100166,0.9178608337,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,1,1,0.092833,0.9831014648,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,1,2,0.093875,0.9831014648,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,1,3,0.096459,0.9831014648,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,1,4,0.093542,0.9831014648,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,1,5,0.098917,0.9831014648,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,1,6,0.093541,0.9831014648,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,1,7,0.093791,0.9831014648,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,1,8,0.106333,0.9831014648,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,1,9,0.095375,0.9831014648,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,1,10,0.093791,0.9831014648,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,2,1,0.0935,1.154818574,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,2,2,0.093875,1.154818574,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,2,3,0.106542,1.154818574,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,2,4,0.0935,1.154818574,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,2,5,0.093792,1.154818574,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,2,6,0.094084,1.154818574,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,2,7,0.111292,1.154818574,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,2,8,0.093792,1.154818574,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,2,9,0.094292,1.154818574,,,
e7_cpp_vs_python,fb,cpp,aleatoria,12,12,6,2,10,0.094708,1.154818574,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,0,1,1.957083,0.9178608337,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,0,2,1.922083,0.9178608337,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,0,3,1.92,0.9178608337,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,0,4,2.012625,0.9178608337,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,0,5,1.973375,0.9178608337,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,0,6,2.039833,0.9178608337,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,0,7,1.997625,0.9178608337,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,0,8,1.963959,0.9178608337,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,0,9,2.038083,0.9178608337,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,0,10,2.015167,0.9178608337,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,1,1,1.954458,0.9831014648,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,1,2,2.139959,0.9831014648,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,1,3,1.949167,0.9831014648,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,1,4,1.958459,0.9831014648,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,1,5,2.011833,0.9831014648,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,1,6,2.029125,0.9831014648,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,1,7,1.967458,0.9831014648,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,1,8,2.063083,0.9831014648,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,1,9,1.947041,0.9831014648,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,1,10,1.920791,0.9831014648,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,2,1,2.048708,1.154818574,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,2,2,2.022375,1.154818574,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,2,3,2.058459,1.154818574,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,2,4,2.045084,1.154818574,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,2,5,2.0555,1.154818574,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,2,6,2.033375,1.154818574,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,2,7,2.042416,1.154818574,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,2,8,2.067167,1.154818574,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,2,9,2.020375,1.154818574,,,
e7_cpp_vs_python,fb,py,aleatoria,12,12,6,2,10,2.065,1.154818574,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,0,1,0.018833,0.9178608337,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,0,2,0.018542,0.9178608337,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,0,3,0.018417,0.9178608337,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,0,4,0.021167,0.9178608337,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,0,5,0.018,0.9178608337,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,0,6,0.017833,0.9178608337,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,0,7,0.017542,0.9178608337,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,0,8,0.018458,0.9178608337,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,0,9,0.017625,0.9178608337,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,0,10,0.018333,0.9178608337,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,1,1,0.007959,0.9831014648,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,1,2,0.00775,0.9831014648,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,1,3,0.007708,0.9831014648,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,1,4,0.0085,0.9831014648,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,1,5,0.010667,0.9831014648,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,1,6,0.008417,0.9831014648,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,1,7,0.007625,0.9831014648,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,1,8,0.008334,0.9831014648,,,
