experimento,algoritmo,implementacion,familia,n,d,k,semilla,repeticion,ms,costo,nodos,poda_fact,poda_opt
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,0,8,1.512542,1.142814801,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,0,9,1.828084,1.142814801,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,0,10,1.604333,1.142814801,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,1,1,1.943875,1.095167211,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,1,2,1.6555,1.095167211,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,1,3,1.612792,1.095167211,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,1,4,1.626291,1.095167211,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,1,5,1.438084,1.095167211,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,1,6,1.562875,1.095167211,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,1,7,1.491834,1.095167211,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,1,8,1.465959,1.095167211,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,1,9,1.425333,1.095167211,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,1,10,1.42425,1.095167211,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,2,1,1.520958,1.265130345,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,2,2,1.475208,1.265130345,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,2,3,1.508458,1.265130345,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,2,4,1.466875,1.265130345,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,2,5,1.496,1.265130345,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,2,6,1.715459,1.265130345,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,2,7,1.414791,1.265130345,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,2,8,1.432666,1.265130345,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,2,9,1.43575,1.265130345,,,
e1_escalabilidad_n,fb,cpp,aleatoria,16,12,8,2,10,1.404625,1.265130345,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,0,1,0.044959,1.142814801,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,0,2,0.05325,1.142814801,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,0,3,0.044209,1.142814801,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,0,4,0.044334,1.142814801,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,0,5,0.044458,1.142814801,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,0,6,0.046542,1.142814801,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,0,7,0.044625,1.142814801,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,0,8,0.043625,1.142814801,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,0,9,0.044042,1.142814801,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,0,10,0.043791,1.142814801,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,1,1,0.030375,1.095167211,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,1,2,0.036875,1.095167211,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,1,3,0.030791,1.095167211,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,1,4,0.032208,1.095167211,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,1,5,0.031125,1.095167211,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,1,6,0.03025,1.095167211,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,1,7,0.030292,1.095167211,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,1,8,0.030375,1.095167211,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,1,9,0.030792,1.095167211,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,1,10,0.029125,1.095167211,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,2,1,0.077875,1.265130345,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,2,2,0.077917,1.265130345,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,2,3,0.078375,1.265130345,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,2,4,0.068542,1.265130345,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,2,5,0.069208,1.265130345,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,2,6,0.072167,1.265130345,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,2,7,0.068791,1.265130345,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,2,8,0.069333,1.265130345,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,2,9,0.076209,1.265130345,,,
e1_escalabilidad_n,bt,cpp,aleatoria,16,12,8,2,10,0.068375,1.265130345,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,0,1,0.003792,1.142814801,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,0,2,0.003791,1.142814801,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,0,3,0.003333,1.142814801,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,0,4,0.0035,1.142814801,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,0,5,0.0035,1.142814801,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,0,6,0.003584,1.142814801,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,0,7,0.004333,1.142814801,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,0,8,0.003333,1.142814801,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,0,9,0.003333,1.142814801,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,0,10,0.003458,1.142814801,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,1,1,0.00325,1.095167211,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,1,2,0.003292,1.095167211,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,1,3,0.003834,1.095167211,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,1,4,0.00325,1.095167211,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,1,5,0.003542,1.095167211,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,1,6,0.003541,1.095167211,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,1,7,0.00325,1.095167211,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,1,8,0.00325,1.095167211,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,1,9,0.003458,1.095167211,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,1,10,0.003167,1.095167211,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,2,1,0.003458,1.265130345,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,2,2,0.003541,1.265130345,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,2,3,0.003083,1.265130345,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,2,4,0.00425,1.265130345,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,2,5,0.00325,1.265130345,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,2,6,0.003417,1.265130345,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,2,7,0.003125,1.265130345,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,2,8,0.003792,1.265130345,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,2,9,0.003333,1.265130345,,,
e1_escalabilidad_n,pd,cpp,aleatoria,16,12,8,2,10,0.003208,1.265130345,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,0,1,5.6475,0.9332438427,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,0,2,5.573042,0.9332438427,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,0,3,5.484666,0.9332438427,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,0,4,5.462875,0.9332438427,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,0,5,5.4085,0.9332438427,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,0,6,5.8845,0.9332438427,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,0,7,5.851125,0.9332438427,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,0,8,5.84925,0.9332438427,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,0,9,5.782625,0.9332438427,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,0,10,5.748292,0.9332438427,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,1,1,5.800708,0.5178352634,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,1,2,5.926792,0.5178352634,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,1,3,5.74825,0.5178352634,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,1,4,5.365375,0.5178352634,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,1,5,5.7965,0.5178352634,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,1,6,5.303584,0.5178352634,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,1,7,5.671083,0.5178352634,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,1,8,5.41675,0.5178352634,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,1,9,5.422208,0.5178352634,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,1,10,5.65975,0.5178352634,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,2,1,5.467833,1.063160642,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,2,2,5.347083,1.063160642,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,2,3,5.445791,1.063160642,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,2,4,5.659667,1.063160642,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,2,5,5.849291,1.063160642,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,2,6,5.536166,1.063160642,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,2,7,5.854958,1.063160642,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,2,8,5.419,1.063160642,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,2,9,5.695708,1.063160642,,,
e1_escalabilidad_n,fb,cpp,aleatoria,18,12,9,2,10,5.812334,1.063160642,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,0,1,0.06625,0.9332438427,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,0,2,0.066,0.9332438427,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,0,3,0.073208,0.9332438427,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,0,4,0.074708,0.9332438427,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,0,5,0.070584,0.9332438427,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,0,6,0.066125,0.9332438427,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,0,7,0.06575,0.9332438427,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,0,8,0.066125,0.9332438427,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,0,9,0.066875,0.9332438427,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,0,10,0.069375,0.9332438427,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,1,1,0.046167,0.5178352634,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,1,2,0.044125,0.5178352634,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,1,3,0.049166,0.5178352634,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,1,4,0.045875,0.5178352634,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,1,5,0.043541,0.5178352634,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,1,6,0.045792,0.5178352634,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,1,7,0.048875,0.5178352634,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,1,8,0.04175,0.5178352634,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,1,9,0.043833,0.5178352634,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,1,10,0.046959,0.5178352634,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,2,1,0.048333,1.063160642,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,2,2,0.047708,1.063160642,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,2,3,0.050041,1.063160642,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,2,4,0.047041,1.063160642,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,2,5,0.047583,1.063160642,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,2,6,0.081375,1.063160642,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,2,7,0.049291,1.063160642,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,2,8,0.048459,1.063160642,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,2,9,0.047541,1.063160642,,,
e1_escalabilidad_n,bt,cpp,aleatoria,18,12,9,2,10,0.047458,1.063160642,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,0,1,0.004459,0.9332438427,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,0,2,0.00425,0.9332438427,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,0,3,0.003916,0.9332438427,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,0,4,0.004167,0.9332438427,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,0,5,0.00425,0.9332438427,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,0,6,0.004291,0.9332438427,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,0,7,0.004125,0.9332438427,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,0,8,0.0045,0.9332438427,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,0,9,0.004125,0.9332438427,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,0,10,0.004125,0.9332438427,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,1,1,0.003917,0.5178352634,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,1,2,0.003834,0.5178352634,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,1,3,0.004208,0.5178352634,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,1,4,0.004,0.5178352634,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,1,5,0.003958,0.5178352634,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,1,6,0.0045,0.5178352634,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,1,7,0.003917,0.5178352634,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,1,8,0.003917,0.5178352634,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,1,9,0.004083,0.5178352634,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,1,10,0.004125,0.5178352634,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,2,1,0.003917,1.063160642,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,2,2,0.003875,1.063160642,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,2,3,0.003958,1.063160642,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,2,4,0.004083,1.063160642,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,2,5,0.005875,1.063160642,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,2,6,0.003833,1.063160642,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,2,7,0.005,1.063160642,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,2,8,0.004042,1.063160642,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,2,9,0.003833,1.063160642,,,
e1_escalabilidad_n,pd,cpp,aleatoria,18,12,9,2,10,0.004084,1.063160642,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,0,1,24.129417,0.953263526,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,0,2,35.694292,0.953263526,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,0,3,24.492583,0.953263526,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,0,4,24.231666,0.953263526,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,0,5,24.426917,0.953263526,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,0,6,24.0825,0.953263526,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,0,7,23.926333,0.953263526,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,0,8,24.008583,0.953263526,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,0,9,24.823708,0.953263526,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,0,10,24.207666,0.953263526,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,1,1,24.373625,1.117587053,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,1,2,25.250083,1.117587053,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,1,3,24.186334,1.117587053,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,1,4,24.069333,1.117587053,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,1,5,24.346875,1.117587053,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,1,6,25.987958,1.117587053,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,1,7,24.428291,1.117587053,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,1,8,24.010959,1.117587053,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,1,9,26.155625,1.117587053,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,1,10,24.658833,1.117587053,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,2,1,24.228667,0.9678567973,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,2,2,24.426541,0.9678567973,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,2,3,24.244375,0.9678567973,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,2,4,25.417167,0.9678567973,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,2,5,23.883625,0.9678567973,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,2,6,24.274958,0.9678567973,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,2,7,24.48575,0.9678567973,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,2,8,25.125416,0.9678567973,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,2,9,25.571208,0.9678567973,,,
e1_escalabilidad_n,fb,cpp,aleatoria,20,12,10,2,10,25.771583,0.9678567973,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,0,1,0.052292,0.953263526,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,0,2,0.049791,0.953263526,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,0,3,0.05025,0.953263526,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,0,4,0.056667,0.953263526,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,0,5,0.049959,0.953263526,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,0,6,0.051916,0.953263526,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,0,7,0.052084,0.953263526,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,0,8,0.06,0.953263526,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,0,9,0.050375,0.953263526,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,0,10,0.051375,0.953263526,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,1,1,0.118417,1.117587053,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,1,2,0.125542,1.117587053,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,1,3,0.125792,1.117587053,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,1,4,0.1465,1.117587053,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,1,5,0.143583,1.117587053,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,1,6,0.125459,1.117587053,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,1,7,0.12575,1.117587053,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,1,8,0.131791,1.117587053,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,1,9,0.130916,1.117587053,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,1,10,0.125666,1.117587053,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,2,1,0.065,0.9678567973,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,2,2,0.064416,0.9678567973,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,2,3,0.073084,0.9678567973,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,2,4,0.07425,0.9678567973,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,2,5,0.068042,0.9678567973,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,2,6,0.0645,0.9678567973,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,2,7,0.065083,0.9678567973,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,2,8,0.064791,0.9678567973,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,2,9,0.064875,0.9678567973,,,
e1_escalabilidad_n,bt,cpp,aleatoria,20,12,10,2,10,0.064792,0.9678567973,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,0,1,0.005209,0.953263526,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,0,2,0.004959,0.953263526,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,0,3,0.004709,0.953263526,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,0,4,0.004666,0.953263526,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,0,5,0.005,0.953263526,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,0,6,0.004792,0.953263526,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,0,7,0.006959,0.953263526,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,0,8,0.004667,0.953263526,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,0,9,0.004458,0.953263526,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,0,10,0.004834,0.953263526,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,1,1,0.004959,1.117587053,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,1,2,0.004666,1.117587053,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,1,3,0.005,1.117587053,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,1,4,0.004834,1.117587053,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,1,5,0.005,1.117587053,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,1,6,0.004875,1.117587053,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,1,7,0.004625,1.117587053,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,1,8,0.004875,1.117587053,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,1,9,0.00475,1.117587053,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,1,10,0.004792,1.117587053,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,2,1,0.0045,0.9678567973,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,2,2,0.004959,0.9678567973,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,2,3,0.0045,0.9678567973,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,2,4,0.004833,0.9678567973,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,2,5,0.004792,0.9678567973,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,2,6,0.004792,0.9678567973,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,2,7,0.004375,0.9678567973,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,2,8,0.005,0.9678567973,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,2,9,0.005125,0.9678567973,,,
e1_escalabilidad_n,pd,cpp,aleatoria,20,12,10,2,10,0.00475,0.9678567973,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,0,1,99.29225,0.7837510383,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,0,2,102.046,0.7837510383,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,0,3,102.803625,0.7837510383,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,0,4,96.848375,0.7837510383,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,0,5,98.6485,0.7837510383,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,0,6,98.031458,0.7837510383,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,0,7,96.700875,0.7837510383,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,0,8,97.812333,0.7837510383,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,0,9,100.62375,0.7837510383,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,0,10,100.175958,0.7837510383,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,1,1,98.569833,0.7273850975,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,1,2,98.046875,0.7273850975,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,1,3,99.327542,0.7273850975,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,1,4,98.541375,0.7273850975,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,1,5,104.608459,0.7273850975,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,1,6,101.7035,0.7273850975,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,1,7,104.776959,0.7273850975,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,1,8,98.1225,0.7273850975,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,1,9,98.517625,0.7273850975,,,
